note_id,student_id,matiere_id,semestre_id,type_evaluation,note,coefficient,date_examen,group_id,note_ponderee
NOT009567,STU01204,MAT0031,2,TP,9.04,2,2024-04-15,19,18.08
NOT009568,STU01204,MAT0012,3,CC,13.55,2,2023-05-17,19,27.1
NOT009569,STU01204,MAT0032,3,CC,18.47,2,2023-04-15,19,36.94
NOT009570,STU01204,MAT0023,2,PROJET,10.86,2,2024-04-15,19,21.72
NOT009571,STU01204,MAT0022,4,CC,10.87,2,2024-05-16,19,21.74
NOT009572,STU01205,MAT0029,4,CC,10.32,3,2023-05-16,18,30.96
NOT009573,STU01205,MAT0004,2,EXAMEN,10.53,1,2024-05-17,18,10.53
NOT009574,STU01205,MAT0033,3,PROJET,3.76,2,2024-05-17,18,7.52
NOT009575,STU01205,MAT0006,1,CC,13.22,2,2023-05-17,18,26.44
NOT009576,STU01205,MAT0005,3,TP,9.46,2,2024-04-15,18,18.92
NOT009577,STU01205,MAT0010,1,CC,7.17,1,2024-04-16,18,7.17
NOT009578,STU01205,MAT0004,1,PROJET,14.26,2,2024-05-16,18,28.52
NOT009579,STU01205,MAT0021,1,EXAMEN,8.75,2,2024-04-16,18,17.5
NOT009580,STU01205,MAT0007,3,TP,10.98,1,2024-05-16,18,10.98
NOT009581,STU01206,MAT0028,1,EXAMEN,16.4,2,2024-04-16,19,32.8
NOT009582,STU01206,MAT0013,3,PROJET,7.77,2,2024-04-15,19,15.54
NOT009583,STU01206,MAT0017,2,EXAMEN,7.4,2,2023-04-16,19,14.8
NOT009584,STU01206,MAT0029,3,CC,12.81,3,2023-04-16,19,38.43
NOT009585,STU01206,MAT0013,3,TP,15.45,2,2024-04-16,19,30.9
NOT009586,STU01206,MAT0010,4,TP,7.28,2,2023-05-16,19,14.56
NOT009587,STU01206,MAT0016,4,CC,13.22,3,2024-04-15,19,39.66
NOT009588,STU01206,MAT0029,4,TP,13.74,2,2023-05-16,19,27.48
NOT009589,STU01206,MAT0020,4,CC,5.82,3,2023-05-16,19,17.460001
NOT009590,STU01207,MAT0035,3,CC,14.4,2,2024-04-16,18,28.8
NOT009591,STU01207,MAT0007,1,EXAMEN,14.63,2,2023-05-17,18,29.26
NOT009592,STU01207,MAT0019,2,PROJET,11.06,2,2024-05-17,18,22.12
NOT009593,STU01207,MAT0002,3,PROJET,15.76,1,2024-05-17,18,15.76
NOT009594,STU01207,MAT0025,1,TP,15.41,3,2024-05-17,18,46.23
NOT009595,STU01207,MAT0028,4,EXAMEN,12.31,2,2023-05-17,18,24.62
NOT009596,STU01207,MAT0009,4,CC,10.65,3,2024-05-17,18,31.949999
NOT009597,STU01207,MAT0006,1,CC,9.08,2,2023-04-16,18,18.16
NOT009598,STU01207,MAT0028,4,EXAMEN,11.89,2,2024-04-16,18,23.78
NOT009599,STU01207,MAT0026,4,CC,13.71,1,2023-05-16,18,13.71
NOT009600,STU01208,MAT0017,4,PROJET,11.03,1,2024-04-15,19,11.03
NOT009601,STU01208,MAT0015,1,PROJET,5.41,1,2024-04-16,19,5.41
NOT009602,STU01208,MAT0003,4,EXAMEN,15.81,2,2024-04-16,19,31.62
NOT009603,STU01208,MAT0031,3,TP,12.57,3,2024-04-16,19,37.71
NOT009604,STU01208,MAT0020,2,TP,10.86,1,2023-04-15,19,10.86
NOT009605,STU01208,MAT0025,1,PROJET,14.57,1,2023-04-15,19,14.57
NOT009606,STU01208,MAT0010,1,CC,16.57,1,2024-05-17,19,16.57
NOT009607,STU01208,MAT0022,3,PROJET,3.59,3,2024-05-17,19,10.7699995
NOT009608,STU01209,MAT0032,1,PROJET,13.3,3,2023-05-16,18,39.9
NOT009609,STU01209,MAT0005,3,TP,7.72,2,2023-04-15,18,15.44
NOT009610,STU01209,MAT0019,4,TP,13.5,3,2023-04-15,18,40.5
NOT009611,STU01209,MAT0023,3,PROJET,12.38,1,2023-04-15,18,12.38
NOT009612,STU01209,MAT0011,1,EXAMEN,13.91,2,2024-04-16,18,27.82
NOT009613,STU01209,MAT0009,3,PROJET,10.5,2,2023-04-15,18,21.0
NOT009614,STU01209,MAT0015,2,CC,6.38,3,2024-05-17,18,19.14
NOT009615,STU01210,MAT0025,3,CC,10.65,1,2023-04-16,19,10.65
NOT009616,STU01210,MAT0035,4,TP,13.22,1,2023-04-15,19,13.22
NOT009617,STU01210,MAT0022,3,CC,15.05,3,2023-04-15,19,45.15
NOT009618,STU01210,MAT0023,4,CC,8.48,2,2023-05-16,19,16.96
NOT009619,STU01210,MAT0025,3,TP,15.08,2,2023-04-15,19,30.16
NOT009620,STU01210,MAT0021,1,EXAMEN,10.06,2,2023-04-16,19,20.12
NOT009621,STU01210,MAT0032,3,CC,13.09,2,2024-05-16,19,26.18
NOT009622,STU01210,MAT0032,2,TP,10.47,1,2024-04-16,19,10.47
NOT009623,STU01211,MAT0025,2,TP,12.55,1,2023-05-17,18,12.55
NOT009624,STU01211,MAT0014,3,TP,14.68,1,2023-04-15,18,14.68
NOT009625,STU01211,MAT0030,3,TP,8.32,1,2024-04-15,18,8.32
NOT009626,STU01211,MAT0009,4,TP,9.96,3,2023-04-15,18,29.880001
NOT009627,STU01211,MAT0009,3,TP,12.55,2,2024-05-16,18,25.1
NOT009628,STU01211,MAT0003,4,CC,19.2,2,2023-04-15,18,38.4
NOT009629,STU01212,MAT0011,4,PROJET,9.41,2,2024-04-16,19,18.82
NOT009630,STU01212,MAT0005,3,EXAMEN,18.12,3,2024-05-17,19,54.36
NOT009631,STU01212,MAT0028,3,CC,18.01,3,2024-05-16,19,54.03
NOT009632,STU01212,MAT0010,3,EXAMEN,11.71,2,2023-05-17,19,23.42
NOT009633,STU01212,MAT0017,1,TP,11.11,3,2023-04-15,19,33.329998
NOT009634,STU01212,MAT0003,4,PROJET,9.92,1,2023-05-16,19,9.92
NOT009635,STU01213,MAT0001,1,PROJET,11.8,2,2023-05-16,18,23.6
NOT009636,STU01213,MAT0021,2,PROJET,7.78,2,2024-04-15,18,15.56
NOT009637,STU01213,MAT0034,2,CC,11.77,2,2024-05-16,18,23.54
NOT009638,STU01213,MAT0027,2,TP,16.49,1,2024-04-16,18,16.49
NOT009639,STU01213,MAT0004,3,PROJET,10.17,3,2024-04-15,18,30.51
NOT009640,STU01213,MAT0001,2,PROJET,11.28,2,2023-04-15,18,22.56
NOT009641,STU01213,MAT0031,1,CC,6.9,1,2024-05-17,18,6.9
NOT009642,STU01213,MAT0015,1,EXAMEN,13.12,2,2024-04-16,18,26.24
NOT009643,STU01213,MAT0031,3,PROJET,12.79,2,2023-05-16,18,25.58
NOT009644,STU01214,MAT0013,1,CC,12.19,3,2024-05-17,19,36.57
NOT009645,STU01214,MAT0009,3,PROJET,11.35,2,2023-04-16,19,22.7
NOT009646,STU01214,MAT0015,4,EXAMEN,11.12,3,2023-04-16,19,33.36
NOT009647,STU01214,MAT0025,4,CC,13.51,1,2023-04-15,19,13.51
NOT009648,STU01214,MAT0001,1,EXAMEN,11.91,2,2024-05-17,19,23.82
NOT009649,STU01214,MAT0034,2,EXAMEN,12.94,2,2024-04-16,19,25.88
NOT009650,STU01214,MAT0006,1,CC,12.64,3,2023-04-16,19,37.920002
NOT009651,STU01215,MAT0035,4,EXAMEN,15.37,2,2023-04-15,18,30.74
NOT009652,STU01215,MAT0002,4,PROJET,14.03,2,2023-04-15,18,28.06
NOT009653,STU01215,MAT0006,2,EXAMEN,12.58,2,2023-04-15,18,25.16
NOT009654,STU01215,MAT0034,4,PROJET,16.56,3,2024-04-16,18,49.68
NOT009655,STU01215,MAT0022,1,PROJET,13.26,2,2023-04-16,18,26.52
NOT009656,STU01215,MAT0034,2,TP,15.91,2,2024-05-16,18,31.82
NOT009657,STU01215,MAT0027,3,PROJET,13.82,2,2024-05-17,18,27.64
NOT009658,STU01215,MAT0019,4,TP,6.47,1,2023-05-16,18,6.47
NOT009659,STU01215,MAT0033,2,CC,15.91,2,2023-05-16,18,31.82
NOT009660,STU01215,MAT0028,3,EXAMEN,12.41,1,2023-05-16,18,12.41
NOT009661,STU01216,MAT0020,3,TP,11.84,2,2023-04-15,19,23.68
NOT009662,STU01216,MAT0014,1,EXAMEN,12.84,2,2024-04-16,19,25.68
NOT009663,STU01216,MAT0029,4,CC,10.97,2,2023-04-16,19,21.94
NOT009664,STU01216,MAT0019,3,EXAMEN,12.68,2,2023-05-16,19,25.36
NOT009665,STU01216,MAT0014,2,PROJET,10.22,2,2024-04-15,19,20.44
NOT009666,STU01216,MAT0004,1,TP,15.82,2,2023-04-15,19,31.64
NOT009667,STU01216,MAT0003,3,EXAMEN,11.66,2,2023-04-16,19,23.32
NOT009668,STU01216,MAT0006,2,TP,10.85,2,2023-04-15,19,21.7
NOT009669,STU01216,MAT0006,2,CC,9.23,1,2023-04-16,19,9.23
NOT009670,STU01217,MAT0031,4,PROJET,12.81,2,2023-05-16,18,25.62
NOT009671,STU01217,MAT0033,4,CC,12.56,2,2023-05-17,18,25.12
NOT009672,STU01217,MAT0023,2,EXAMEN,13.17,2,2023-05-16,18,26.34
NOT009673,STU01217,MAT0011,4,PROJET,8.92,1,2023-04-16,18,8.92
NOT009674,STU01217,MAT0014,4,EXAMEN,7.2,1,2023-04-16,18,7.2
NOT009675,STU01217,MAT0011,2,TP,13.88,1,2023-04-16,18,13.88
NOT009676,STU01217,MAT0033,3,EXAMEN,16.45,3,2024-04-15,18,49.350002
NOT009677,STU01217,MAT0022,1,PROJET,8.92,1,2024-05-16,18,8.92
NOT009678,STU01217,MAT0006,1,TP,16.77,2,2024-05-16,18,33.54
NOT009679,STU01218,MAT0009,4,PROJET,12.85,3,2024-05-16,19,38.550003
NOT009680,STU01218,MAT0016,3,PROJET,11.98,2,2024-05-16,19,23.96
NOT009681,STU01218,MAT0032,2,PROJET,10.81,1,2024-04-16,19,10.81
NOT009682,STU01218,MAT0021,3,PROJET,7.85,1,2024-05-16,19,7.85
NOT009683,STU01218,MAT0003,3,EXAMEN,14.96,2,2024-05-16,19,29.92
NOT009684,STU01218,MAT0009,4,CC,9.67,1,2023-05-17,19,9.67
NOT009685,STU01218,MAT0020,4,EXAMEN,9.66,2,2023-04-16,19,19.32
NOT009686,STU01219,MAT0004,2,PROJET,14.98,2,2024-05-17,18,29.96
NOT009687,STU01219,MAT0032,1,EXAMEN,6.35,1,2024-04-16,18,6.35
NOT009688,STU01219,MAT0025,4,CC,7.43,3,2023-04-15,18,22.289999
NOT009689,STU01219,MAT0004,4,EXAMEN,11.95,2,2024-05-17,18,23.9
NOT009690,STU01219,MAT0004,2,CC,12.88,3,2023-05-17,18,38.64
NOT009691,STU01219,MAT0023,3,PROJET,13.45,2,2023-04-15,18,26.9
NOT009692,STU01219,MAT0027,4,EXAMEN,11.09,3,2023-04-16,18,33.27
NOT009693,STU01219,MAT0007,1,EXAMEN,19.59,2,2023-04-15,18,39.18
NOT009694,STU01220,MAT0014,2,PROJET,11.32,2,2023-04-15,19,22.64
NOT009695,STU01220,MAT0011,2,PROJET,11.31,2,2024-05-17,19,22.62
NOT009696,STU01220,MAT0013,1,TP,9.61,2,2024-05-16,19,19.22
NOT009697,STU01220,MAT0022,4,TP,12.37,1,2024-05-16,19,12.37
NOT009698,STU01220,MAT0003,1,CC,13.84,1,2024-05-16,19,13.84
NOT009699,STU01220,MAT0020,2,PROJET,15.61,1,2023-04-16,19,15.61
NOT009700,STU01221,MAT0006,3,EXAMEN,7.53,2,2023-04-15,18,15.06
NOT009701,STU01221,MAT0010,2,PROJET,11.26,1,2024-05-16,18,11.26
NOT009702,STU01221,MAT0032,1,PROJET,13.34,1,2023-04-15,18,13.34
NOT009703,STU01221,MAT0005,2,TP,13.76,2,2024-05-16,18,27.52
NOT009704,STU01221,MAT0004,3,EXAMEN,12.02,2,2023-04-15,18,24.04
NOT009705,STU01221,MAT0018,1,PROJET,13.63,2,2024-05-16,18,27.26
NOT009706,STU01222,MAT0014,1,CC,9.57,3,2023-04-16,19,28.71
NOT009707,STU01222,MAT0006,4,TP,16.67,3,2024-04-16,19,50.010002
NOT009708,STU01222,MAT0018,4,CC,14.98,2,2024-04-16,19,29.96
NOT009709,STU01222,MAT0034,3,EXAMEN,7.97,2,2023-05-16,19,15.94
NOT009710,STU01222,MAT0020,2,EXAMEN,8.77,3,2023-05-17,19,26.310001
NOT009711,STU01222,MAT0033,1,CC,8.86,2,2023-04-15,19,17.72
NOT009712,STU01222,MAT0017,3,EXAMEN,14.03,1,2023-05-16,19,14.03
NOT009713,STU01222,MAT0006,1,PROJET,8.15,3,2023-05-17,19,24.449999
NOT009714,STU01222,MAT0021,1,PROJET,11.01,3,2023-05-17,19,33.03
NOT009715,STU01222,MAT0017,3,TP,13.36,1,2023-05-17,19,13.36
NOT009716,STU01223,MAT0001,1,EXAMEN,11.8,2,2024-04-15,18,23.6
NOT009717,STU01223,MAT0020,1,CC,12.78,2,2024-05-17,18,25.56
NOT009718,STU01223,MAT0024,2,EXAMEN,8.8,1,2023-05-17,18,8.8
NOT009719,STU01223,MAT0008,2,PROJET,13.78,1,2024-05-16,18,13.78
NOT009720,STU01223,MAT0008,4,TP,10.16,1,2023-04-16,18,10.16
NOT009721,STU01223,MAT0035,3,CC,11.03,2,2023-04-16,18,22.06
NOT009722,STU01223,MAT0029,3,PROJET,12.71,1,2023-04-16,18,12.71
NOT009723,STU01223,MAT0025,4,EXAMEN,12.31,2,2024-04-16,18,24.62
NOT009724,STU01224,MAT0031,2,TP,12.07,2,2023-04-16,19,24.14
NOT009725,STU01224,MAT0004,4,TP,9.75,3,2024-05-17,19,29.25
NOT009726,STU01224,MAT0005,4,TP,11.1,2,2023-04-16,19,22.2
NOT009727,STU01224,MAT0031,3,PROJET,12.01,3,2024-04-16,19,36.03
NOT009728,STU01224,MAT0014,1,PROJET,7.87,2,2023-05-16,19,15.74
NOT009729,STU01224,MAT0021,2,EXAMEN,10.61,2,2023-05-16,19,21.22
NOT009730,STU01225,MAT0008,4,PROJET,13.16,1,2023-05-17,18,13.16
NOT009731,STU01225,MAT0018,1,PROJET,8.17,2,2024-04-16,18,16.34
NOT009732,STU01225,MAT0010,2,TP,15.47,1,2023-05-16,18,15.47
NOT009733,STU01225,MAT0008,4,EXAMEN,15.81,2,2024-04-16,18,31.62
NOT009734,STU01225,MAT0004,1,TP,8.26,2,2024-04-15,18,16.52
NOT009735,STU01225,MAT0023,3,CC,16.07,2,2024-04-15,18,32.14
NOT009736,STU01225,MAT0027,1,EXAMEN,11.57,2,2024-04-15,18,23.14
NOT009737,STU01225,MAT0017,2,CC,13.26,3,2023-05-16,18,39.78
NOT009738,STU01225,MAT0016,1,PROJET,10.51,2,2023-05-17,18,21.02
NOT009739,STU01225,MAT0016,4,TP,14.77,2,2023-05-16,18,29.54
NOT009740,STU01226,MAT0030,2,TP,13.22,3,2024-04-15,19,39.66
NOT009741,STU01226,MAT0020,2,PROJET,9.56,1,2024-04-15,19,9.56
NOT009742,STU01226,MAT0034,4,CC,8.5,3,2023-05-16,19,25.5
NOT009743,STU01226,MAT0009,2,TP,7.62,2,2024-04-15,19,15.24
NOT009744,STU01226,MAT0026,3,PROJET,12.56,2,2023-04-15,19,25.12
NOT009745,STU01226,MAT0006,1,TP,13.72,2,2023-05-16,19,27.44
NOT009746,STU01226,MAT0004,1,PROJET,13.95,2,2024-05-16,19,27.9
NOT009747,STU01226,MAT0026,1,EXAMEN,11.65,1,2024-04-16,19,11.65
NOT009748,STU01227,MAT0009,3,CC,8.53,2,2024-05-16,18,17.06
NOT009749,STU01227,MAT0001,3,TP,9.95,2,2023-04-15,18,19.9
NOT009750,STU01227,MAT0025,4,PROJET,15.46,2,2024-04-16,18,30.92
NOT009751,STU01227,MAT0007,4,TP,10.55,3,2024-04-16,18,31.650002
NOT009752,STU01227,MAT0035,4,EXAMEN,12.43,2,2023-05-17,18,24.86
NOT009753,STU01227,MAT0034,4,TP,8.77,2,2024-04-16,18,17.54
NOT009754,STU01227,MAT0007,2,TP,13.01,3,2024-04-16,18,39.03
NOT009755,STU01227,MAT0002,4,EXAMEN,10.63,2,2024-05-16,18,21.26
NOT009756,STU01227,MAT0019,4,TP,15.14,3,2023-05-16,18,45.420002
NOT009757,STU01228,MAT0032,4,EXAMEN,14.32,3,2024-04-16,19,42.96
NOT009758,STU01228,MAT0032,2,PROJET,10.51,2,2023-05-16,19,21.02
NOT009759,STU01228,MAT0020,3,PROJET,11.62,1,2024-05-16,19,11.62
NOT009760,STU01228,MAT0019,1,EXAMEN,10.35,3,2023-04-15,19,31.050001
NOT009761,STU01228,MAT0001,4,PROJET,7.74,2,2024-05-17,19,15.48
NOT009762,STU01228,MAT0008,3,TP,9.43,2,2024-04-16,19,18.86
NOT009763,STU01228,MAT0025,2,EXAMEN,12.59,2,2023-04-15,19,25.18
NOT009764,STU01229,MAT0019,3,TP,12.98,2,2024-04-15,18,25.96
NOT009765,STU01229,MAT0035,1,CC,12.45,3,2024-05-17,18,37.35
NOT009766,STU01229,MAT0001,1,CC,11.09,3,2023-05-17,18,33.27
NOT009767,STU01229,MAT0033,1,EXAMEN,14.8,2,2023-04-15,18,29.6
NOT009768,STU01229,MAT0022,2,CC,12.19,3,2024-05-16,18,36.57
NOT009769,STU01229,MAT0027,2,PROJET,14.11,3,2024-04-15,18,42.329998
NOT009770,STU01229,MAT0005,3,EXAMEN,6.68,2,2024-04-15,18,13.36
NOT009771,STU01229,MAT0029,2,PROJET,0.23,3,2024-04-15,18,0.69
NOT009772,STU01230,MAT0010,3,PROJET,12.85,2,2024-05-16,19,25.7
NOT009773,STU01230,MAT0014,3,TP,7.73,2,2024-04-16,19,15.46
NOT009774,STU01230,MAT0010,1,PROJET,11.36,1,2023-04-15,19,11.36
NOT009775,STU01230,MAT0011,1,EXAMEN,11.09,1,2024-04-16,19,11.09
NOT009776,STU01230,MAT0033,1,TP,16.76,2,2023-04-15,19,33.52
NOT009777,STU01230,MAT0010,4,PROJET,13.2,2,2024-05-16,19,26.4
NOT009778,STU01230,MAT0011,2,EXAMEN,12.5,1,2023-05-16,19,12.5
NOT009779,STU01231,MAT0019,4,PROJET,14.51,2,2023-05-16,18,29.02
NOT009780,STU01231,MAT0022,4,EXAMEN,13.11,2,2023-05-16,18,26.22
NOT009781,STU01231,MAT0028,4,EXAMEN,10.63,3,2023-04-15,18,31.89
NOT009782,STU01231,MAT0014,1,CC,15.21,1,2023-04-16,18,15.21
NOT009783,STU01231,MAT0019,1,EXAMEN,8.67,2,2024-04-16,18,17.34
NOT009784,STU01231,MAT0028,1,EXAMEN,12.97,2,2023-04-16,18,25.94
NOT009785,STU01231,MAT0008,3,EXAMEN,7.36,2,2024-04-16,18,14.72
NOT009786,STU01231,MAT0014,2,CC,12.61,1,2023-05-17,18,12.61
NOT009787,STU01231,MAT0011,1,EXAMEN,12.58,1,2024-05-16,18,12.58
NOT009788,STU01231,MAT0015,2,TP,17.03,1,2024-05-16,18,17.03
NOT009789,STU01232,MAT0021,1,CC,7.31,2,2023-04-15,19,14.62
NOT009790,STU01232,MAT0014,1,PROJET,10.2,1,2024-05-17,19,10.2
NOT009791,STU01232,MAT0001,2,TP,14.47,2,2023-05-16,19,28.94
NOT009792,STU01232,MAT0011,2,TP,13.01,2,2024-05-16,19,26.02
NOT009793,STU01232,MAT0010,3,PROJET,12.54,2,2024-05-16,19,25.08
NOT009794,STU01232,MAT0034,4,EXAMEN,9.13,1,2023-04-16,19,9.13
NOT009795,STU01232,MAT0024,3,EXAMEN,10.23,2,2023-05-17,19,20.46
NOT009796,STU01232,MAT0024,1,TP,15.74,3,2023-04-16,19,47.22
NOT009797,STU01232,MAT0011,2,CC,11.85,2,2023-04-16,19,23.7
NOT009798,STU01232,MAT0006,4,EXAMEN,13.13,1,2023-05-17,19,13.13
NOT009799,STU01233,MAT0034,3,PROJET,11.65,2,2023-05-17,18,23.3
NOT009800,STU01233,MAT0012,2,CC,8.45,3,2024-05-17,18,25.349998
NOT009801,STU01233,MAT0015,2,TP,14.8,3,2023-05-17,18,44.4
NOT009802,STU01233,MAT0025,3,TP,13.51,2,2024-05-17,18,27.02
NOT009803,STU01233,MAT0013,3,TP,18.92,1,2024-04-15,18,18.92
NOT009804,STU01233,MAT0004,2,EXAMEN,8.95,1,2024-04-15,18,8.95
NOT009805,STU01234,MAT0002,1,PROJET,14.47,2,2024-04-15,19,28.94
NOT009806,STU01234,MAT0007,2,EXAMEN,8.07,2,2024-04-15,19,16.14
NOT009807,STU01234,MAT0012,1,EXAMEN,12.47,2,2024-04-15,19,24.94
NOT009808,STU01234,MAT0027,1,CC,14.93,3,2023-04-15,19,44.79
NOT009809,STU01234,MAT0027,3,EXAMEN,5.78,1,2023-04-16,19,5.78
NOT009810,STU01234,MAT0009,3,TP,11.39,3,2024-05-17,19,34.170002
NOT009811,STU01234,MAT0003,4,TP,10.31,2,2024-05-16,19,20.62
NOT009812,STU01235,MAT0008,4,EXAMEN,9.89,3,2023-04-16,18,29.670002
NOT009813,STU01235,MAT0032,3,TP,13.16,3,2023-05-16,18,39.48
NOT009814,STU01235,MAT0032,3,EXAMEN,15.36,2,2024-04-15,18,30.72
NOT009815,STU01235,MAT0005,1,TP,11.6,1,2023-04-16,18,11.6
NOT009816,STU01235,MAT0001,1,PROJET,12.62,1,2024-05-16,18,12.62
NOT009817,STU01235,MAT0022,1,EXAMEN,12.34,1,2024-05-16,18,12.34
NOT009818,STU01235,MAT0018,1,TP,12.01,2,2024-05-16,18,24.02
NOT009819,STU01235,MAT0006,4,TP,8.73,2,2023-04-15,18,17.46
NOT009820,STU01235,MAT0021,3,PROJET,15.33,1,2024-04-16,18,15.33
NOT009821,STU01235,MAT0014,1,PROJET,12.89,2,2023-04-15,18,25.78
NOT009822,STU01236,MAT0029,4,PROJET,13.18,1,2024-05-17,19,13.18
NOT009823,STU01236,MAT0022,4,CC,9.58,3,2024-04-16,19,28.74
NOT009824,STU01236,MAT0004,4,CC,10.62,2,2024-04-16,19,21.24
NOT009825,STU01236,MAT0019,2,PROJET,11.47,2,2023-04-15,19,22.94
NOT009826,STU01236,MAT0013,3,EXAMEN,7.4,2,2024-04-15,19,14.8
NOT009827,STU01236,MAT0016,1,PROJET,6.94,1,2024-05-17,19,6.94
NOT009828,STU01236,MAT0016,4,TP,10.2,2,2024-04-15,19,20.4
NOT009829,STU01236,MAT0019,1,TP,13.57,3,2023-05-16,19,40.71
NOT009830,STU01237,MAT0031,2,CC,10.04,3,2024-05-16,18,30.119999
NOT009831,STU01237,MAT0026,2,CC,8.94,2,2023-05-16,18,17.88
NOT009832,STU01237,MAT0023,2,CC,9.56,1,2024-05-17,18,9.56
NOT009833,STU01237,MAT0007,3,PROJET,10.63,3,2024-05-16,18,31.89
NOT009834,STU01237,MAT0022,2,TP,10.94,2,2023-05-17,18,21.88
NOT009835,STU01237,MAT0028,2,EXAMEN,18.5,3,2024-04-15,18,55.5
NOT009836,STU01237,MAT0010,2,TP,15.16,2,2024-04-16,18,30.32
NOT009837,STU01237,MAT0032,4,TP,15.07,2,2024-04-16,18,30.14
NOT009838,STU01237,MAT0013,2,TP,15.51,2,2023-05-17,18,31.02
NOT009839,STU01237,MAT0012,2,TP,9.0,2,2024-04-16,18,18.0
NOT009840,STU01238,MAT0008,3,CC,8.33,1,2023-04-16,19,8.33
NOT009841,STU01238,MAT0031,1,CC,8.68,3,2023-04-15,19,26.04
NOT009842,STU01238,MAT0002,3,PROJET,16.0,2,2024-04-15,19,32.0
NOT009843,STU01238,MAT0028,4,PROJET,10.36,1,2024-04-15,19,10.36
NOT009844,STU01238,MAT0034,2,PROJET,8.25,3,2023-04-16,19,24.75
NOT009845,STU01238,MAT0031,4,PROJET,10.71,3,2023-05-17,19,32.13
NOT009846,STU01238,MAT0004,2,EXAMEN,11.28,3,2024-05-17,19,33.84
NOT009847,STU01238,MAT0015,3,EXAMEN,12.81,2,2024-05-16,19,25.62
NOT009848,STU01238,MAT0022,4,CC,12.75,2,2023-05-16,19,25.5
NOT009849,STU01239,MAT0022,4,TP,9.52,2,2024-04-15,18,19.04
NOT009850,STU01239,MAT0017,3,EXAMEN,14.06,3,2024-05-16,18,42.18
NOT009851,STU01239,MAT0025,4,TP,10.08,3,2023-04-16,18,30.24
NOT009852,STU01239,MAT0016,1,EXAMEN,11.53,2,2024-04-16,18,23.06
NOT009853,STU01239,MAT0020,1,TP,14.06,2,2023-04-15,18,28.12
NOT009854,STU01239,MAT0001,4,TP,10.07,1,2024-05-16,18,10.07
NOT009855,STU01239,MAT0029,2,TP,10.29,2,2023-04-15,18,20.58
NOT009856,STU01239,MAT0020,1,PROJET,13.78,2,2023-05-17,18,27.56
NOT009857,STU01239,MAT0003,1,TP,9.43,1,2023-05-16,18,9.43
NOT009858,STU01240,MAT0002,4,PROJET,10.85,3,2023-04-16,19,32.550003
NOT009859,STU01240,MAT0005,3,PROJET,13.67,3,2024-04-16,19,41.010002
NOT009860,STU01240,MAT0002,3,TP,18.16,1,2023-04-16,19,18.16
NOT009861,STU01240,MAT0005,2,CC,13.82,3,2023-05-17,19,41.46
NOT009862,STU01240,MAT0025,2,PROJET,13.42,1,2023-05-17,19,13.42
NOT009863,STU01240,MAT0023,3,PROJET,13.59,2,2024-04-16,19,27.18
NOT009864,STU01240,MAT0034,1,TP,8.78,2,2024-04-15,19,17.56
NOT009865,STU01240,MAT0003,3,PROJET,12.35,1,2024-05-16,19,12.35
NOT009866,STU01241,MAT0011,2,EXAMEN,11.91,2,2023-05-17,18,23.82
NOT009867,STU01241,MAT0002,4,PROJET,12.96,2,2024-04-16,18,25.92
NOT009868,STU01241,MAT0002,1,PROJET,12.35,1,2023-04-15,18,12.35
NOT009869,STU01241,MAT0035,1,EXAMEN,13.14,3,2024-05-17,18,39.420002
NOT009870,STU01241,MAT0028,2,CC,11.07,2,2024-05-17,18,22.14
NOT009871,STU01241,MAT0002,3,EXAMEN,12.18,3,2024-05-16,18,36.54
NOT009872,STU01241,MAT0002,3,EXAMEN,8.32,3,2024-05-17,18,24.96
NOT009873,STU01242,MAT0001,2,PROJET,11.04,2,2024-04-15,19,22.08
NOT009874,STU01242,MAT0027,2,TP,16.17,3,2024-05-16,19,48.510002
NOT009875,STU01242,MAT0031,4,EXAMEN,12.96,2,2023-04-15,19,25.92
NOT009876,STU01242,MAT0012,2,CC,11.94,2,2023-05-17,19,23.88
NOT009877,STU01242,MAT0030,1,EXAMEN,17.69,1,2023-04-16,19,17.69
NOT009878,STU01242,MAT0001,4,CC,7.92,3,2024-04-15,19,23.76
NOT009879,STU01242,MAT0032,2,TP,8.67,2,2023-04-15,19,17.34
NOT009880,STU01242,MAT0015,4,PROJET,17.14,2,2023-04-16,19,34.28
NOT009881,STU01243,MAT0014,1,TP,12.14,2,2024-04-15,18,24.28
NOT009882,STU01243,MAT0003,1,CC,11.27,2,2024-04-16,18,22.54
NOT009883,STU01243,MAT0001,3,PROJET,8.4,2,2024-05-17,18,16.8
NOT009884,STU01243,MAT0026,2,PROJET,13.34,1,2023-05-17,18,13.34
NOT009885,STU01243,MAT0029,1,CC,13.63,2,2023-05-16,18,27.26
NOT009886,STU01243,MAT0007,4,TP,8.72,2,2023-04-16,18,17.44
NOT009887,STU01243,MAT0028,4,PROJET,11.58,3,2023-05-16,18,34.739998
NOT009888,STU01243,MAT0006,1,PROJET,10.99,2,2024-05-17,18,21.98
NOT009889,STU01243,MAT0023,1,EXAMEN,12.77,3,2024-05-17,18,38.31
NOT009890,STU01243,MAT0022,4,TP,8.64,1,2023-04-16,18,8.64
NOT009891,STU01244,MAT0005,2,TP,15.76,2,2023-04-15,19,31.52
NOT009892,STU01244,MAT0029,3,EXAMEN,14.75,2,2023-05-16,19,29.5
NOT009893,STU01244,MAT0009,1,TP,10.91,3,2024-05-16,19,32.73
